"","x"
"2022-06-02",0.244556872102714
"2022-06-03",0.233484049257936
"2022-06-06",0.235385742020895
"2022-06-07",0.24671295493621
"2022-06-08",0.297392507956988
"2022-06-09",0.276626015430961
"2022-06-10",0.300272808672379
"2022-06-13",0.241754389869247
"2022-06-14",0.261191671442215
"2022-06-15",0.370941514011223
"2022-06-16",0.329856504564966
"2022-06-17",0.284462075351289
"2022-06-20",0.38349847848348
"2022-06-21",0.284537573698677
"2022-06-22",0.300395296624929
"2022-06-23",0.306400490042932
"2022-06-24",0.305635262218205
"2022-06-27",0.294396639070663
"2022-06-28",0.259030359876422
"2022-06-29",0.240795567882922
"2022-06-30",0.243637553653445
"2022-07-01",0.209900691322188
"2022-07-04",0.213918942304223
"2022-07-05",0.234031797527399
"2022-07-06",0.181073157141353
"2022-07-07",0.151690689355287
"2022-07-08",0.135642619521104
"2022-07-11",0.153994170783671
"2022-07-12",0.132555954258031
"2022-07-13",0.117624517371274
"2022-07-14",0.128192095963711
"2022-07-15",0.133754187554696
"2022-07-18",0.148247397889621
"2022-07-19",0.160122611015411
"2022-07-20",0.171321287443788
"2022-07-21",0.145000071498953
"2022-07-22",0.15473673812193
"2022-07-25",0.16043533211435
"2022-07-26",0.188156551418751
"2022-07-27",0.204634194800938
"2022-07-28",0.223429784846247
"2022-07-29",0.159108739253832
"2022-08-01",0.171737616130668
"2022-08-02",0.128531996007488
"2022-08-03",0.134252269923414
"2022-08-04",0.142370153889318
"2022-08-05",0.154053857803178
"2022-08-08",0.173110587338744
"2022-08-09",0.191477673683003
"2022-08-10",0.201357681326572
"2022-08-11",0.213185043162618
"2022-08-12",0.210222017739491
"2022-08-15",0.185444642975524
"2022-08-16",0.193454064610723
"2022-08-17",0.208716956785735
"2022-08-18",0.302669654443074
"2022-08-19",0.294563345870774
"2022-08-22",0.276086430054934
"2022-08-23",0.320295119612357
"2022-08-24",0.29239362934197
"2022-08-25",0.309455982647316
"2022-08-26",0.262002837944465
"2022-08-29",0.250549307917782
"2022-08-30",0.303044473573431
"2022-08-31",0.275223673441515
"2022-09-05",0.272634896917718
"2022-09-06",0.267751412488322
"2022-09-07",0.267315842648228
"2022-09-08",0.147675471751167
"2022-09-09",0.150881626523433
"2022-09-12",0.148970751507513
"2022-09-13",0.188789646038276
"2022-09-14",0.193899218965704
"2022-09-15",0.257511514465
"2022-09-16",0.262551006477518
"2022-09-19",0.277833689052336
"2022-09-20",0.207822035804838
"2022-09-21",0.205582015061282
"2022-09-22",0.205241510180112
"2022-09-23",0.222259436096139
"2022-09-26",0.203710391968186
"2022-09-27",0.177561342900294
"2022-09-28",0.176872687335189
"2022-09-29",0.310664572527008
"2022-09-30",0.26529351347184
"2022-10-03",0.259715109675994
"2022-10-04",0.336739706874766
"2022-10-05",0.316098257743893
"2022-10-06",0.338457840574896
"2022-10-07",0.32862406214852
"2022-10-10",0.305229036531172
"2022-10-11",0.289874885045516
"2022-10-12",0.204023508596117
"2022-10-13",0.170059858209262
"2022-10-14",0.161070231453701
"2022-10-17",0.213263907066006
"2022-10-18",0.249691061311771
"2022-10-19",0.243741152682407
"2022-10-20",0.238338869394587
"2022-10-21",0.235261297254088
"2022-10-24",0.184025095623775
"2022-10-25",0.188657372393004
"2022-10-26",0.182006798706715
"2022-10-27",0.182345680488952
"2022-10-28",0.135087712335232
"2022-10-31",0.141064553665341
"2022-11-01",0.147833379953757
"2022-11-02",0.153787530290383
"2022-11-03",0.157056556164524
"2022-11-04",0.166655989933795
"2022-11-07",0.150967935850739
"2022-11-08",0.190652156057826
"2022-11-09",0.195966609727021
"2022-11-10",0.199433070906815
"2022-11-11",0.191204690452406
"2022-11-14",0.201214964507406
"2022-11-15",0.189258548235411
"2022-11-16",0.145401895424343
"2022-11-17",0.109305976651261
"2022-11-18",0.112227584334147
"2022-11-21",0.121043012705672
"2022-11-22",0.123847844534972
"2022-11-23",0.128746854502923
"2022-11-24",0.136749225763503
"2022-11-25",0.146695548123377
"2022-11-28",0.111753818027003
"2022-11-29",0.107599008762197
"2022-11-30",0.0885923654188908
"2022-12-01",0.0911124747243483
"2022-12-02",0.092888085515557
"2022-12-05",0.0561644646259751
"2022-12-06",0.0837622665801243
"2022-12-07",0.0844052765898732
"2022-12-08",0.0932435619380176
"2022-12-09",0.100407667132653
"2022-12-12",0.107925740948352
"2022-12-13",0.0910670475353061
"2022-12-14",0.0928948564056376
"2022-12-15",0.102489779223538
"2022-12-16",0.111960333006731
"2022-12-19",0.145672649688219
"2022-12-20",0.130745679396411
"2022-12-21",0.130045802728072
"2022-12-22",0.134370800900785
"2022-12-23",0.163110677884468
"2022-12-26",0.168499104896384
"2022-12-27",0.0271626969264342
"2022-12-28",0.0364367339619212
"2022-12-29",0.0423072650522843
"2022-12-30",0.052581010538991
"2023-01-03",0.0659543304376078
"2023-01-04",0.0404977351232309
"2023-01-05",0.0519677290745452
"2023-01-06",0.0565678061456192
"2023-01-09",0.0662685344088215
"2023-01-10",0.0826448298894715
"2023-01-11",0.0968128698254108
"2023-01-12",0.110160363514179
"2023-01-13",0.142163749838941
"2023-01-16",0.166903647321595
"2023-01-17",0.159557744610564
"2023-01-18",-0.0434929565807232
"2023-01-19",0.0209706264483457
"2023-01-27",0.0904155853970103
"2023-01-30",0.0789469591375721
